lead_time,booking_changes,is_canceled
311.63176289214687,-0.6945472450617189,0.6996776
-239.58937966428053,4.355484333637531,6.248164e-05
314.5541562747318,-0.5565531247779747,0.6996776
399.1201401663111,-0.39156524407765203,0.6996776
396.356446933027,-0.5457512695360358,0.6996776
